hours,riverflow,demand,windspeed,windspeed hub height,Power,windfactor,direct,diffuse,temperature,Irradiance,panel_efficiency,efficiency,area_usage,performance_ratio,kW/m²,PV_factor
7970,4249634.663,8.31944E-05,2.992,3.5,104,1.92469E-05,0,0,26.206,0,0.95,0.21,0.33,0.85,0,0
7971,4249634.663,8.44943E-05,3.488,4.1,216.4,4.00484E-05,0,0,25.614,0,0.95,0.21,0.33,0.85,0,0
7972,4249634.663,8.57942E-05,2.885,3.4,89.8,1.6619E-05,0,0,25.154,0,0.95,0.21,0.33,0.85,0,0
7973,4249634.663,9.22938E-05,1.959,2.3,0,0,0,0,24.827,0,0.95,0.21,0.33,0.85,0,0
7974,4249634.663,9.74935E-05,2.144,2.5,0,0,0,0,24.636,0,0.95,0.21,0.33,0.85,0,0
7975,4249634.663,0.000107893,2.836,3.3,75.6,1.3991E-05,0.004,0.019,24.51,0.023,0.95,0.21,0.33,0.85,0.001514205,1.13981574630675E-05
7976,4249634.663,0.000119592,3.595,4.2,238.8,4.41939E-05,0.039,0.123,25.974,0.162,0.95,0.21,0.33,0.85,0.01066527,8.02835893900776E-05
7977,4249634.663,0.000129991,4.481,5.2,508,9.40138E-05,0.186,0.209,28.19,0.395,0.95,0.21,0.33,0.85,0.026004825,0.000195768913383
7978,4249634.663,0.000132591,5.218,6.1,848,0.0001569365,0.427,0.22,30.733,0.647,0.95,0.21,0.33,0.85,0.042595245,0.000320727312384
7979,4249634.663,0.000127391,5.648,6.6,1085.2,0.0002008343,0.592,0.223,33.164,0.815,0.95,0.21,0.33,0.85,0.053655525,0.000404136974169
7980,4249634.663,0.000124792,6.544,7.7,1723,0.0003188697,0.676,0.224,34.935,0.9,0.95,0.21,0.33,0.85,0.0592515,0.00044646666283
7981,4249634.663,0.000135191,7.131,8.3,2116,0.0003916009,0.674,0.224,35.94,0.898,0.95,0.21,0.33,0.85,0.05911983,0.000445673493048
7982,4249634.663,0.000132591,6.676,7.8,1787,0.000330714,0.582,0.223,36.266,0.805,0.95,0.21,0.33,0.85,0.052997175,0.000399696131637
7983,4249634.663,0.000127391,5.741,6.7,1138.4,0.0002106798,0.446,0.205,36.035,0.651,0.95,0.21,0.33,0.85,0.042858585,0.000323361770294
7984,4249634.663,0.000122192,4.838,5.7,685,0.0001267706,0.272,0.173,35.278,0.445,0.95,0.21,0.33,0.85,0.029296575,0.000221109882171
7985,4249634.663,0.000133891,4.124,4.8,387.6,7.17318E-05,0.097,0.112,33.616,0.209,0.95,0.21,0.33,0.85,0.013759515,0.0001038700799
7986,4249634.663,0.00015339,3.428,4,194,3.59029E-05,0.005,0.014,30.357,0.019,0.95,0.21,0.33,0.85,0.001250865,9.44371545588294E-06
7987,4249634.663,0.00014949,2.708,3.2,61.4,1.13631E-05,0,0,28.554,0,0.95,0.21,0.33,0.85,0,0
7988,4249634.663,0.00014169,2.103,2.5,0,0,0,0,27.597,0,0.95,0.21,0.33,0.85,0,0
7989,4249634.663,0.000129991,1.836,2.1,0,0,0,0,26.933,0,0.95,0.21,0.33,0.85,0,0
7990,4249634.663,0.000118292,1.803,2.1,0,0,0,0,26.416,0,0.95,0.21,0.33,0.85,0,0
7991,4249634.663,9.61935E-05,2.44,2.9,0,0,0,0,25.9,0,0.95,0.21,0.33,0.85,0,0
7992,4249634.663,9.09939E-05,3.474,4.1,216.4,4.00484E-05,0,0,25.707,0,0.95,0.21,0.33,0.85,0,0
7993,4249634.663,8.44943E-05,4.513,5.3,541,0.000100121,0,0,25.608,0,0.95,0.21,0.33,0.85,0,0
7994,4249634.663,8.44943E-05,3.452,4,194,3.59029E-05,0,0,25.54,0,0.95,0.21,0.33,0.85,0,0
7995,4249634.663,8.31944E-05,3.419,4,194,3.59029E-05,0,0,25.319,0,0.95,0.21,0.33,0.85,0,0
7996,4249634.663,8.57942E-05,3.893,4.6,333.2,6.16642E-05,0,0,24.986,0,0.95,0.21,0.33,0.85,0,0
7997,4249634.663,8.83941E-05,4.667,5.5,607,0.0001123354,0,0,24.409,0,0.95,0.21,0.33,0.85,0,0
7998,4249634.663,0.000100093,5.359,6.3,940,0.0001739626,0,0,23.577,0,0.95,0.21,0.33,0.85,0,0
7999,4249634.663,0.000103993,5.956,7,1298,0.0002402164,0.018,0.023,23.144,0.041,0.95,0.21,0.33,0.85,0.002699235,2.03787363294715E-05
8000,4249634.663,0.000116992,6.479,7.6,1659,0.0003070255,0.133,0.117,25.441,0.25,0.95,0.21,0.33,0.85,0.01645875,0.0001242631197
8001,4249634.663,0.000128691,6.851,8,1915,0.0003544025,0.321,0.169,28.481,0.49,0.95,0.21,0.33,0.85,0.03225915,0.000243585983367
8002,4249634.663,0.000132591,6.717,7.9,1851,0.0003425582,0.493,0.2,30.939,0.693,0.95,0.21,0.33,0.85,0.045623655,0.000344584112335
8003,4249634.663,0.000135191,6.195,7.2,1416.8,0.0002622023,0.599,0.227,32.638,0.826,0.95,0.21,0.33,0.85,0.05437971,0.000410857991859
8004,4249634.663,0.000132591,5.929,6.9,1244.8,0.0002303709,0.642,0.244,33.843,0.886,0.95,0.21,0.33,0.85,0.05832981,0.000440883538573
8005,4249634.663,0.000129991,5.945,6.9,1244.8,0.0002303709,0.628,0.248,34.669,0.876,0.95,0.21,0.33,0.85,0.05767146,0.000436099695577
8006,4249634.663,0.000135191,5.365,6.3,940,0.0001739626,0.459,0.277,34.908,0.736,0.95,0.21,0.33,0.85,0.04845456,0.000366563255321
8007,4249634.663,0.000131291,4.538,5.3,541,0.000100121,0.258,0.277,34.611,0.535,0.95,0.21,0.33,0.85,0.035221725,0.000266553335828
8008,4249634.663,0.000118292,4.193,4.9,414.8,7.67656E-05,0.093,0.217,33.746,0.31,0.95,0.21,0.33,0.85,0.02040885,0.00015449264615
8009,4249634.663,0.000122192,4.099,4.8,387.6,7.17318E-05,0.019,0.102,31.983,0.121,0.95,0.21,0.33,0.85,0.007966035,6.03112859861493E-05
8010,4249634.663,0.00014169,4.165,4.9,414.8,7.67656E-05,0.001,0.01,29.564,0.011,0.95,0.21,0.33,0.85,0.000724185,5.4831748778872E-06
8011,4249634.663,0.00015079,4.161,4.9,414.8,7.67656E-05,0,0,28.416,0,0.95,0.21,0.33,0.85,0,0
8012,4249634.663,0.000140391,4.191,4.9,414.8,7.67656E-05,0,0,27.794,0,0.95,0.21,0.33,0.85,0,0
8013,4249634.663,0.000128691,4.344,5.1,475,8.79066E-05,0,0,27.28,0,0.95,0.21,0.33,0.85,0,0
8014,4249634.663,0.000116992,4.311,5,442,8.17994E-05,0,0,26.901,0,0.95,0.21,0.33,0.85,0,0
8015,4249634.663,0.000105293,4.008,4.7,360.4,6.6698E-05,0,0,26.401,0,0.95,0.21,0.33,0.85,0,0
8016,4249634.663,9.35937E-05,4.137,4.8,387.6,7.17318E-05,0,0,25.883,0,0.95,0.21,0.33,0.85,0,0
8017,2288684.992,8.9694E-05,4.018,4.7,360.4,6.6698E-05,0,0,25.479,0,0.95,0.21,0.33,0.85,0,0
8018,2288684.992,8.83141E-05,4.474,5.2,508,9.40138E-05,0,0,25.226,0,0.95,0.21,0.33,0.85,0,0
8019,2288684.992,8.9694E-05,6.176,7.2,1416.8,0.0002622023,0,0,25.027,0,0.95,0.21,0.33,0.85,0,0
8020,2288684.992,9.10739E-05,6.7,7.8,1787,0.000330714,0,0,24.844,0,0.95,0.21,0.33,0.85,0,0
8021,2288684.992,9.24538E-05,6.705,7.8,1787,0.000330714,0,0,24.656,0,0.95,0.21,0.33,0.85,0,0
8022,2288684.992,9.52136E-05,6.54,7.6,1659,0.0003070255,0,0,24.513,0,0.95,0.21,0.33,0.85,0,0
8023,2288684.992,0.000109013,6.212,7.3,1476.2,0.0002731953,0.002,0.017,24.587,0.019,0.95,0.21,0.33,0.85,0.001250865,9.47099035653793E-06
8024,2288684.992,0.000120052,5.718,6.7,1138.4,0.0002106798,0.018,0.117,25.733,0.135,0.95,0.21,0.33,0.85,0.008887725,6.72945161947991E-05
8025,2288684.992,0.000121432,5.218,6.1,848,0.0001569365,0.059,0.232,27.392,0.291,0.95,0.21,0.33,0.85,0.019157985,0.000145066830444
8026,2288684.992,0.000121432,4.77,5.6,646,0.000119553,0.107,0.323,29.027,0.43,0.95,0.21,0.33,0.85,0.02830905,0.000214391022301
8027,2288684.992,0.000114532,3.934,4.6,333.2,6.16642E-05,0.129,0.382,30.355,0.511,0.95,0.21,0.33,0.85,0.033641685,0.000254830941363
8028,2288684.992,0.000117292,3.352,3.9,176,3.25717E-05,0.144,0.413,31.36,0.557,0.95,0.21,0.33,0.85,0.036670095,0.000277841515608
8029,2288684.992,0.000122812,3.922,4.6,333.2,6.16642E-05,0.138,0.411,32.012,0.549,0.95,0.21,0.33,0.85,0.036143415,0.000273927081509
8030,2288684.992,0.000122812,5.033,5.9,763,0.0001412058,0.113,0.375,32.278,0.488,0.95,0.21,0.33,0.85,0.03212748,0.000243557456102
8031,2288684.992,0.000118672,5.634,6.6,1085.2,0.0002008343,0.078,0.308,32.225,0.386,0.95,0.21,0.33,0.85,0.02541231,0.000192696887795
8032,2288684.992,0.000110393,5.294,6.2,894,0.0001654495,0.046,0.216,31.921,0.262,0.95,0.21,0.33,0.85,0.01724877,0.000130819469133
8033,2288684.992,0.000114532,5.2,6.1,848,0.0001569365,0.02,0.11,31.131,0.13,0.95,0.21,0.33,0.85,0.00855855,6.49189162735743E-05
8034,2288684.992,0.000126951,5.169,6,802,0.0001484234,0.001,0.012,29.441,0.013,0.95,0.21,0.33,0.85,0.000855855,6.49231310128807E-06
8035,2288684.992,0.000137991,5.192,6.1,848,0.0001569365,0,0,28.241,0,0.95,0.21,0.33,0.85,0,0
8036,2288684.992,0.00014765,5.037,5.9,763,0.0001412058,0,0,27.191,0,0.95,0.21,0.33,0.85,0,0
8037,2288684.992,0.00014489,4.619,5.4,574,0.0001062282,0,0,26.594,0,0.95,0.21,0.33,0.85,0,0
8038,2288684.992,0.000124192,4.29,5,442,8.17994E-05,0,0,26.339,0,0.95,0.21,0.33,0.85,0,0
8039,2288684.992,0.000111772,3.554,4.2,238.8,4.41939E-05,0,0,25.822,0,0.95,0.21,0.33,0.85,0,0
8040,2288684.992,9.93533E-05,3.006,3.5,104,1.92469E-05,0,0,25.461,0,0.95,0.21,0.33,0.85,0,0
8041,2288684.992,9.24538E-05,2.842,3.3,75.6,1.3991E-05,0,0,25.146,0,0.95,0.21,0.33,0.85,0,0
8042,2288684.992,9.10739E-05,3.303,3.9,176,3.25717E-05,0,0,24.853,0,0.95,0.21,0.33,0.85,0,0
8043,2288684.992,8.9694E-05,3.923,4.6,333.2,6.16642E-05,0,0,24.526,0,0.95,0.21,0.33,0.85,0,0
8044,2288684.992,8.9694E-05,4.131,4.8,387.6,7.17318E-05,0,0,24.247,0,0.95,0.21,0.33,0.85,0,0
8045,2288684.992,9.10739E-05,3.827,4.5,306,5.66304E-05,0,0,24.071,0,0.95,0.21,0.33,0.85,0,0
8046,2288684.992,9.10739E-05,3.414,4,194,3.59029E-05,0,0,23.995,0,0.95,0.21,0.33,0.85,0,0
8047,2288684.992,9.24538E-05,2.843,3.3,75.6,1.3991E-05,0.012,0.024,24.056,0.036,0.95,0.21,0.33,0.85,0.00237006,1.79788299277601E-05
8048,2288684.992,9.79734E-05,2.096,2.5,0,0,0.119,0.122,26.178,0.241,0.95,0.21,0.33,0.85,0.015866235,0.000120360442067
8049,2288684.992,9.79734E-05,1.558,1.8,0,0,0.284,0.184,28.688,0.468,0.95,0.21,0.33,0.85,0.03081078,0.000233757126346
8050,2288684.992,9.93533E-05,1.227,1.4,0,0,0.396,0.24,30.931,0.636,0.95,0.21,0.33,0.85,0.04187106,0.000317744215906
8051,2288684.992,9.65935E-05,1.356,1.6,0,0,0.512,0.264,32.719,0.776,0.95,0.21,0.33,0.85,0.05108796,0.000387811135977
8052,2288684.992,9.38337E-05,1.65,1.9,0,0,0.47,0.316,33.946,0.786,0.95,0.21,0.33,0.85,0.05174631,0.000392961096851
8053,2288684.992,9.24538E-05,2.243,2.6,0,0,0.379,0.347,34.656,0.726,0.95,0.21,0.33,0.85,0.04779621,0.000363106753385
8054,2288684.992,9.65935E-05,3.299,3.9,176,3.25717E-05,0.29,0.339,34.978,0.629,0.95,0.21,0.33,0.85,0.041410215,0.000314706762343
8055,2288684.992,9.79734E-05,3.563,4.2,238.8,4.41939E-05,0.204,0.294,34.838,0.498,0.95,0.21,0.33,0.85,0.03278583,0.000249242138738
8056,2288684.992,0.000102113,3.328,3.9,176,3.25717E-05,0.083,0.218,34.078,0.301,0.95,0.21,0.33,0.85,0.019816335,0.000150683909712
8057,2288684.992,0.000106253,3.01,3.5,104,1.92469E-05,0.022,0.105,33.268,0.127,0.95,0.21,0.33,0.85,0.008361045,6.35871780210668E-05
8058,2288684.992,0.000140751,2.61,3.1,47.2,8.7351E-06,0.001,0.009,30.38,0.01,0.95,0.21,0.33,0.85,0.00065835,5.00718280373195E-06
8059,2288684.992,0.00014903,2.309,2.7,0,0,0,0,28.919,0,0.95,0.21,0.33,0.85,0,0
8060,2288684.992,0.00014351,2.181,2.5,0,0,0,0,27.732,0,0.95,0.21,0.33,0.85,0,0
8061,2288684.992,0.000131091,1.867,2.2,0,0,0,0,26.798,0,0.95,0.21,0.33,0.85,0,0
8062,2288684.992,0.000120052,1.543,1.8,0,0,0,0,26.227,0,0.95,0.21,0.33,0.85,0,0
8063,2288684.992,0.000104873,1.403,1.6,0,0,0,0,25.899,0,0.95,0.21,0.33,0.85,0,0
8064,2288684.992,9.24538E-05,1.562,1.8,0,0,0,0,25.621,0,0.95,0.21,0.33,0.85,0,0
8065,2288684.992,8.41744E-05,1.834,2.1,0,0,0,0,25.412,0,0.95,0.21,0.33,0.85,0,0
8066,2288684.992,8.69342E-05,3.068,3.6,122,2.25781E-05,0,0,25.217,0,0.95,0.21,0.33,0.85,0,0
8067,2288684.992,9.38337E-05,3.773,4.4,283.6,5.24849E-05,0,0,25.002,0,0.95,0.21,0.33,0.85,0,0
8068,2288684.992,0.000104873,3.353,3.9,176,3.25717E-05,0,0,24.83,0,0.95,0.21,0.33,0.85,0,0
8069,2288684.992,0.000117292,2.738,3.2,61.4,1.13631E-05,0,0,24.695,0,0.95,0.21,0.33,0.85,0,0
8070,2288684.992,0.000125572,2.349,2.7,0,0,0,0,24.528,0,0.95,0.21,0.33,0.85,0,0
8071,2288684.992,0.000129711,1.819,2.1,0,0,0.006,0.021,24.554,0.027,0.95,0.21,0.33,0.85,0.001777545,1.35194612644902E-05
8072,2288684.992,0.000135231,1.23,1.4,0,0,0.058,0.129,26.297,0.187,0.95,0.21,0.33,0.85,0.012311145,9.36360531852782E-05
8073,2288684.992,0.000131091,1.059,1.2,0,0,0.203,0.209,28.453,0.412,0.95,0.21,0.33,0.85,0.02712402,0.000206319072446
8074,2288684.992,0.000129711,1.135,1.3,0,0,0.376,0.245,30.644,0.621,0.95,0.21,0.33,0.85,0.040883535,0.000311045106549
8075,2288684.992,0.000129711,1.2,1.4,0,0,0.475,0.276,32.462,0.751,0.95,0.21,0.33,0.85,0.049442085,0.00037627625792
8076,2288684.992,0.000139371,1.572,1.8,0,0,0.536,0.287,33.907,0.823,0.95,0.21,0.33,0.85,0.054182205,0.000412505895626
8077,2288684.992,0.000135231,2.527,3,33,6.1072E-06,0.516,0.293,34.925,0.809,0.95,0.21,0.33,0.85,0.053260515,0.000405656119942
8078,2288684.992,0.000125572,3.097,3.6,122,2.25781E-05,0.422,0.291,35.41,0.713,0.95,0.21,0.33,0.85,0.046940355,0.000357664017545
8079,2288684.992,0.000124192,2.858,3.3,75.6,1.3991E-05,0.252,0.279,35.216,0.531,0.95,0.21,0.33,0.85,0.034958385,0.000266462194986
8080,2288684.992,0.000124192,1.887,2.2,0,0,0.1,0.217,34.379,0.317,0.95,0.21,0.33,0.85,0.020869695,0.000159116816339
8081,2288684.992,0.000136611,1.69,2,0,0,0.033,0.112,33.844,0.145,0.95,0.21,0.33,0.85,0.009546075,7.27937226709774E-05
8082,2288684.992,0.00014903,1.965,2.3,0,0,0.001,0.012,31.112,0.013,0.95,0.21,0.33,0.85,0.000855855,6.52680886742294E-06
8083,2288684.992,0.000164209,2.837,3.3,75.6,1.3991E-05,0,0,29.823,0,0.95,0.21,0.33,0.85,0,0
8084,2288684.992,0.000158689,3.645,4.3,261.2,4.83394E-05,0,0,29.035,0,0.95,0.21,0.33,0.85,0,0
8085,2288684.992,0.00014627,4.381,5.1,475,8.79066E-05,0,0,28.454,0,0.95,0.21,0.33,0.85,0,0
8086,2288684.992,0.000131091,4.881,5.7,685,0.0001267706,0,0,28.097,0,0.95,0.21,0.33,0.85,0,0
8087,2288684.992,0.000118672,4.686,5.5,607,0.0001123354,0,0,27.661,0,0.95,0.21,0.33,0.85,0,0
8088,2288684.992,8.83141E-05,4.691,5.5,607,0.0001123354,0,0,26.913,0,0.95,0.21,0.33,0.85,0,0
8089,2288684.992,8.55543E-05,4.016,4.7,360.4,6.6698E-05,0,0,26.067,0,0.95,0.21,0.33,0.85,0,0
8090,2288684.992,8.41744E-05,3.762,4.4,283.6,5.24849E-05,0,0,25.367,0,0.95,0.21,0.33,0.85,0,0
8091,2288684.992,8.41744E-05,4.735,5.5,607,0.0001123354,0,0,24.934,0,0.95,0.21,0.33,0.85,0,0
8092,2288684.992,8.83141E-05,4.728,5.5,607,0.0001123354,0,0,24.509,0,0.95,0.21,0.33,0.85,0,0
8093,2288684.992,9.65935E-05,4.138,4.8,387.6,7.17318E-05,0,0,24.104,0,0.95,0.21,0.33,0.85,0,0
8094,2288684.992,0.000107633,3.396,4,194,3.59029E-05,0,0,23.81,0,0.95,0.21,0.33,0.85,0,0
8095,2288684.992,0.000120052,2.679,3.1,47.2,8.7351E-06,0.009,0.022,23.869,0.031,0.95,0.21,0.33,0.85,0.002040885,1.55640304211526E-05
8096,2288684.992,0.000129711,2.047,2.4,0,0,0.096,0.124,25.381,0.22,0.95,0.21,0.33,0.85,0.0144837,0.000110456128583
8097,2288684.992,0.000132471,1.331,1.6,0,0,0.275,0.183,27.871,0.458,0.95,0.21,0.33,0.85,0.03015243,0.000229974978923
8098,2288684.992,0.000136611,1.192,1.4,0,0,0.447,0.215,30.597,0.662,0.95,0.21,0.33,0.85,0.04358277,0.000332485712406
8099,2288684.992,0.000132471,1.291,1.5,0,0,0.58,0.231,32.702,0.811,0.95,0.21,0.33,0.85,0.053392185,0.000407455583071
8100,2288684.992,0.000129711,3.044,3.6,122,2.25781E-05,0.616,0.251,34.306,0.867,0.95,0.21,0.33,0.85,0.057078945,0.000435768173342
8101,2288684.992,0.000136611,4.903,5.7,685,0.0001267706,0.626,0.246,35.498,0.872,0.95,0.21,0.33,0.85,0.05740812,0.000438472326211
8102,2288684.992,0.000140751,6.155,7.2,1416.8,0.0002622023,0.423,0.287,35.898,0.71,0.95,0.21,0.33,0.85,0.04674285,0.000357169626899
8103,2288684.992,0.000133851,6.061,7.1,1357.4,0.0002512094,0.229,0.282,35.669,0.511,0.95,0.21,0.33,0.85,0.033641685,0.000257153367577
8104,2288684.992,0.000122812,5.632,6.6,1085.2,0.0002008343,0.094,0.215,35.094,0.309,0.95,0.21,0.33,0.85,0.020343015,0.000155539783452
8105,2288684.992,0.000137991,5.31,6.2,894,0.0001654495,0.029,0.108,34.031,0.137,0.95,0.21,0.33,0.85,0.009019395,6.89717321621228E-05
8106,2288684.992,0.000162829,4.873,5.7,685,0.0001267706,0.001,0.011,30.558,0.012,0.95,0.21,0.33,0.85,0.00079002,6.04173631446029E-06
8107,2288684.992,0.000157309,5.11,6,802,0.0001484234,0,0,28.87,0,0.95,0.21,0.33,0.85,0,0
8108,2288684.992,0.00014903,5.211,6.1,848,0.0001569365,0,0,27.811,0,0.95,0.21,0.33,0.85,0,0
8109,2288684.992,0.000129711,5.368,6.3,940,0.0001739626,0,0,27.129,0,0.95,0.21,0.33,0.85,0,0
8110,2288684.992,0.000117292,5.538,6.5,1032,0.0001909887,0,0,26.464,0,0.95,0.21,0.33,0.85,0,0
8111,2288684.992,0.000104873,5.429,6.3,940,0.0001739626,0,0,25.912,0,0.95,0.21,0.33,0.85,0,0
8112,2288684.992,8.83141E-05,5.334,6.2,894,0.0001654495,0,0,25.409,0,0.95,0.21,0.33,0.85,0,0
8113,2288684.992,8.69342E-05,5.291,6.2,894,0.0001654495,0,0,25.026,0,0.95,0.21,0.33,0.85,0,0
8114,2288684.992,8.83141E-05,4.811,5.6,646,0.000119553,0,0,24.684,0,0.95,0.21,0.33,0.85,0,0
8115,2288684.992,8.83141E-05,5.223,6.1,848,0.0001569365,0,0,24.319,0,0.95,0.21,0.33,0.85,0,0
8116,2288684.992,9.24538E-05,5.137,6,802,0.0001484234,0,0,23.879,0,0.95,0.21,0.33,0.85,0,0
8117,2288684.992,9.79734E-05,5.073,5.9,763,0.0001412058,0,0,23.358,0,0.95,0.21,0.33,0.85,0,0
8118,2288684.992,0.000103493,5.139,6,802,0.0001484234,0,0,22.837,0,0.95,0.21,0.33,0.85,0,0
8119,2288684.992,0.000110393,4.947,5.8,724,0.0001339882,0.009,0.022,22.641,0.031,0.95,0.21,0.33,0.85,0.002040885,1.56079131112512E-05
8120,2288684.992,0.000124192,4.194,4.9,414.8,7.67656E-05,0.097,0.121,24.062,0.218,0.95,0.21,0.33,0.85,0.01435203,0.000109760585981
8121,2288684.992,0.000135231,3.433,4,194,3.59029E-05,0.289,0.174,26.333,0.463,0.95,0.21,0.33,0.85,0.030481605,0.000233140962666
8122,2288684.992,0.000139371,3.462,4,194,3.59029E-05,0.502,0.188,28.875,0.69,0.95,0.21,0.33,0.85,0.04542615,0.000347526517784
8123,2288684.992,0.000132471,4.314,5,442,8.17994E-05,0.629,0.205,31.116,0.834,0.95,0.21,0.33,0.85,0.05490639,0.000420199821642
8124,2288684.992,0.000137991,6.037,7.1,1357.4,0.0002512094,0.692,0.214,32.931,0.906,0.95,0.21,0.33,0.85,0.05964651,0.000456667957031
8125,2288684.992,0.00014213,6.805,8,1915,0.0003544025,0.687,0.215,34.322,0.902,0.95,0.21,0.33,0.85,0.05938317,0.000454859482711
8126,2288684.992,0.000139371,6.168,7.2,1416.8,0.0002622023,0.605,0.21,35.236,0.815,0.95,0.21,0.33,0.85,0.053655525,0.000411174253126
8127,2288684.992,0.000136611,5.148,6,802,0.0001484234,0.465,0.195,35.473,0.66,0.95,0.21,0.33,0.85,0.0434511,0.000333112436046
8128,2288684.992,0.000125572,4.534,5.3,541,0.000100121,0.241,0.18,34.855,0.421,0.95,0.21,0.33,0.85,0.027716535,0.000212556162033
8129,2288684.992,0.000137991,4.267,5,442,8.17994E-05,0.051,0.112,32.99,0.163,0.95,0.21,0.33,0.85,0.010731105,8.23135874988385E-05
8130,2288684.992,0.00015593,3.97,4.6,333.2,6.16642E-05,0.002,0.012,29.768,0.014,0.95,0.21,0.33,0.85,0.00092169,7.07046067586533E-06
8131,2288684.992,0.000161449,3.908,4.6,333.2,6.16642E-05,0,0,28.232,0,0.95,0.21,0.33,0.85,0,0
8132,2288684.992,0.00014489,3.661,4.3,261.2,4.83394E-05,0,0,27.435,0,0.95,0.21,0.33,0.85,0,0
8133,2288684.992,0.000131091,3.702,4.3,261.2,4.83394E-05,0,0,26.811,0,0.95,0.21,0.33,0.85,0,0
8134,2288684.992,0.000118672,3.938,4.6,333.2,6.16642E-05,0,0,26.522,0,0.95,0.21,0.33,0.85,0,0
8135,2288684.992,0.000103493,3.472,4.1,216.4,4.00484E-05,0,0,26.202,0,0.95,0.21,0.33,0.85,0,0
8136,2288684.992,9.10739E-05,3.215,3.8,158,2.92405E-05,0,0,25.765,0,0.95,0.21,0.33,0.85,0,0
8137,2288684.992,8.9694E-05,3.269,3.8,158,2.92405E-05,0,0,25.336,0,0.95,0.21,0.33,0.85,0,0
8138,2288684.992,8.83141E-05,3.439,4,194,3.59029E-05,0,0,24.991,0,0.95,0.21,0.33,0.85,0,0
8139,2288684.992,8.9694E-05,4.015,4.7,360.4,6.6698E-05,0,0,24.618,0,0.95,0.21,0.33,0.85,0,0
8140,2288684.992,9.10739E-05,3.945,4.6,333.2,6.16642E-05,0,0,24.271,0,0.95,0.21,0.33,0.85,0,0
8141,2288684.992,9.79734E-05,3.488,4.1,216.4,4.00484E-05,0,0,24.05,0,0.95,0.21,0.33,0.85,0,0
8142,2288684.992,0.000103493,2.919,3.4,89.8,1.6619E-05,0,0,23.805,0,0.95,0.21,0.33,0.85,0,0
8143,2288684.992,0.000114532,2.562,3,33,6.1072E-06,0.004,0.018,23.705,0.022,0.95,0.21,0.33,0.85,0.00144837,1.1110802477709E-05
8144,2288684.992,0.000126951,2.68,3.1,47.2,8.7351E-06,0.04,0.126,25.127,0.166,0.95,0.21,0.33,0.85,0.01092861,8.38369865552746E-05
8145,2288684.992,0.000137991,3.507,4.1,216.4,4.00484E-05,0.147,0.224,27.11,0.371,0.95,0.21,0.33,0.85,0.024424785,0.000187386324435
8146,2288684.992,0.000140751,4.596,5.4,574,0.0001062282,0.325,0.265,29.448,0.59,0.95,0.21,0.33,0.85,0.03884265,0.000298055666695
8147,2288684.992,0.000135231,5.334,6.2,894,0.0001654495,0.499,0.269,31.669,0.768,0.95,0.21,0.33,0.85,0.05056128,0.000388093219183
8148,2288684.992,0.000132471,5.585,6.5,1032,0.0001909887,0.526,0.293,33.35,0.819,0.95,0.21,0.33,0.85,0.053918865,0.000414025715092
8149,2288684.992,0.00014351,5.559,6.5,1032,0.0001909887,0.448,0.322,34.343,0.77,0.95,0.21,0.33,0.85,0.05069295,0.000389416174123
8150,2288684.992,0.000140751,4.821,5.6,646,0.000119553,0.309,0.333,34.533,0.642,0.95,0.21,0.33,0.85,0.04226607,0.000324808542566
8151,2288684.992,0.000135231,4.105,4.8,387.6,7.17318E-05,0.184,0.297,34.115,0.481,0.95,0.21,0.33,0.85,0.031666635,0.000243432509728
8152,2288684.992,0.000129711,2.966,3.5,104,1.92469E-05,0.096,0.219,33.266,0.315,0.95,0.21,0.33,0.85,0.020738025,0.000159459276126
8153,2288684.992,0.00014213,2.717,3.2,61.4,1.13631E-05,0.031,0.111,31.757,0.142,0.95,0.21,0.33,0.85,0.00934857,7.18946935134278E-05
8154,2288684.992,0.000162829,3.053,3.6,122,2.25781E-05,0.001,0.011,29.265,0.012,0.95,0.21,0.33,0.85,0.00079002,6.0760447379174E-06
8155,2288684.992,0.000158689,3.238,3.8,158,2.92405E-05,0,0,27.95,0,0.95,0.21,0.33,0.85,0,0
8156,2288684.992,0.00015041,3.398,4,194,3.59029E-05,0,0,27.266,0,0.95,0.21,0.33,0.85,0,0
8157,2288684.992,0.000137991,3.343,3.9,176,3.25717E-05,0,0,26.958,0,0.95,0.21,0.33,0.85,0,0
8158,2288684.992,0.000125572,3.103,3.6,122,2.25781E-05,0,0,26.599,0,0.95,0.21,0.33,0.85,0,0
8159,2288684.992,0.000102113,2.609,3.1,47.2,8.7351E-06,0,0,26.292,0,0.95,0.21,0.33,0.85,0,0
8160,2288684.992,9.65935E-05,2.146,2.5,0,0,0,0,25.917,0,0.95,0.21,0.33,0.85,0,0
8161,2288684.992,8.9694E-05,1.848,2.2,0,0,0,0,25.421,0,0.95,0.21,0.33,0.85,0,0
8162,2288684.992,8.9694E-05,1.971,2.3,0,0,0,0,24.956,0,0.95,0.21,0.33,0.85,0,0
8163,2288684.992,8.83141E-05,2.305,2.7,0,0,0,0,24.576,0,0.95,0.21,0.33,0.85,0,0
8164,2288684.992,9.10739E-05,2.297,2.7,0,0,0,0,24.327,0,0.95,0.21,0.33,0.85,0,0
8165,2288684.992,9.38337E-05,2.765,3.2,61.4,1.13631E-05,0,0,24.136,0,0.95,0.21,0.33,0.85,0,0
